07/26/2016 11:41:21,newText,	pos @ 62000
07/26/2016 11:41:21,newText,	wordlength 1000
07/26/2016 11:41:21,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:23,newText,System Match
07/26/2016 11:41:23,newText,Current Received Position: 62000
07/26/2016 11:41:27,newText,try number: 3
07/26/2016 11:41:27,newText,	resent last
07/26/2016 11:41:27,newText,	pos @ 62000
07/26/2016 11:41:27,newText,	wordlength 1000
07/26/2016 11:41:27,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:30,newText,System Match
07/26/2016 11:41:30,newText,Current Received Position: 62000
07/26/2016 11:41:31,newText,Current Received Position: 63000
07/26/2016 11:41:33,newText,try number: 1
07/26/2016 11:41:33,newText,	resent last
07/26/2016 11:41:33,newText,	pos @ 63000
07/26/2016 11:41:33,newText,	wordlength 1000
07/26/2016 11:41:33,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:35,newText,System Match
07/26/2016 11:41:35,newText,Current Received Position: 63000
07/26/2016 11:41:36,newText,Current Received Position: 64000
07/26/2016 11:41:38,newText,try number: 1
07/26/2016 11:41:38,newText,	resent last
07/26/2016 11:41:38,newText,	pos @ 64000
07/26/2016 11:41:38,newText,	wordlength 1000
07/26/2016 11:41:38,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:40,newText,System Match
07/26/2016 11:41:40,newText,Current Received Position: 64000
07/26/2016 11:41:42,newText,Current Received Position: 65000
07/26/2016 11:41:46,newText,try number: 1
07/26/2016 11:41:46,newText,	resent last
07/26/2016 11:41:46,newText,	pos @ 65000
07/26/2016 11:41:46,newText,	wordlength 1000
07/26/2016 11:41:46,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:48,newText,System Match
07/26/2016 11:41:48,newText,Current Received Position: 65000
07/26/2016 11:41:49,newText,Current Received Position: 66000
07/26/2016 11:41:50,newText,Current Received Position: 67000
07/26/2016 11:41:52,newText,try number: 1
07/26/2016 11:41:52,newText,	resent last
07/26/2016 11:41:52,newText,	pos @ 67000
07/26/2016 11:41:52,newText,	wordlength 1000
07/26/2016 11:41:52,newText,Attempting to Sync - This should take approx. 2 sec
07/26/2016 11:41:54,newText,System Match
07/26/2016 11:41:54,newText,Current Received Position: 67000
07/26/2016 11:41:55,newText,Current Received Position: 68000
07/26/2016 11:41:57,newText,try number: 1
07/26/2016 11:41:57,newText,	resent last
