07/25/2016 15:30:40,177.293625946,84.3458409831
07/25/2016 15:31:07,191.035130079,84.7556778993
07/25/2016 15:31:24,224.671337089,85.3037298207
07/25/2016 15:31:38,177.293625946,84.3458409831
07/25/2016 15:31:56,218.323829514,79.3841309444
07/25/2016 15:32:04,231.756079052,83.123529601
07/25/2016 15:32:40,177.293625946,84.3458409831
07/25/2016 15:32:47,208.501594865,75.1529915387
07/25/2016 15:33:05,216.143861114,66.2627396028
07/25/2016 15:33:13,215.54157734,67.3318833582
07/25/2016 15:33:36,55.2121138773,86.3250835051
07/25/2016 15:33:51,231.935525807,73.6979241451
07/25/2016 15:34:36,120.677022527,86.5020802089
07/25/2016 15:35:36,120.677022527,86.5020802089
