07/25/2016 14:55:37,272.963252855,24.5039551172
07/25/2016 14:55:51,272.963252855,24.5039551172
07/25/2016 14:55:51,272.963252855,24.5039551172
07/25/2016 14:55:52,272.963252855,24.5039551172
07/25/2016 14:55:52,272.963252855,24.5039551172
07/25/2016 14:55:52,272.963252855,24.5039551172
07/25/2016 14:55:52,272.963252855,24.5039551172
07/25/2016 14:55:53,272.963252855,24.5039551172
07/25/2016 14:55:53,272.963252855,24.5039551172
07/25/2016 14:55:53,272.963252855,24.5039551172
07/25/2016 14:55:56,272.963252855,24.5039551172
