07/25/2016 15:21:36,242.77025526,15.2867030504
07/25/2016 15:22:29,264.505640295,66.8126960117
07/25/2016 15:22:40,242.77025526,15.2867030504
07/25/2016 15:22:51,204.408794665,55.7642367639
07/25/2016 15:23:26,255.880344245,61.0754170528
07/25/2016 15:23:36,242.77025526,15.2867030504
07/25/2016 15:23:46,281.66746578,62.4728226669
07/25/2016 15:24:23,320.824619864,68.0994586495
07/25/2016 15:24:40,242.77025526,16.6028364057
07/25/2016 15:24:46,509.171036751,67.9662795267
07/25/2016 15:25:19,531.787910438,80.7941562719
07/25/2016 15:25:36,229.35187648,26.3463561142
07/25/2016 15:25:53,248.312271845,69.4352741172
