07/08/2016 16:56:43,0,1
07/08/2016 16:56:43,0,11
07/08/2016 16:56:43,0,35
07/08/2016 16:56:43,0,59
07/08/2016 16:56:43,0,73
07/08/2016 16:56:43,0,81
07/08/2016 16:56:43,0,84
07/08/2016 16:56:43,0,85
07/08/2016 16:56:45,1,85
07/08/2016 16:56:45,4,85
07/08/2016 16:56:45,7,85
07/08/2016 16:56:45,9,85
07/08/2016 16:56:45,11,85
07/08/2016 16:56:45,12,85
07/08/2016 16:56:45,13,85
07/08/2016 16:56:45,14,85
07/08/2016 16:56:45,15,85
07/08/2016 16:56:45,16,85
07/08/2016 16:56:46,17,85
07/08/2016 16:56:46,18,85
07/08/2016 16:56:46,19,85
07/08/2016 16:56:46,20,85
07/08/2016 16:56:46,21,85
07/08/2016 16:56:46,23,85
07/08/2016 16:56:47,24,85
07/08/2016 16:56:47,25,85
07/08/2016 16:56:47,26,85
07/08/2016 16:56:47,27,85
07/08/2016 16:56:47,28,85
07/08/2016 16:56:47,29,85
07/08/2016 16:56:47,32,85
07/08/2016 16:56:47,35,85
07/08/2016 16:56:47,37,85
07/08/2016 16:56:47,38,85
07/08/2016 16:56:47,39,85
07/08/2016 16:56:47,43,85
07/08/2016 16:56:48,44,85
07/08/2016 16:56:48,46,85
07/08/2016 16:56:48,47,85
07/08/2016 16:56:48,48,85
07/08/2016 16:56:48,49,85
07/08/2016 16:56:48,50,85
07/08/2016 16:56:48,52,85
07/08/2016 16:56:48,53,85
07/08/2016 16:56:49,54,85
07/08/2016 16:56:49,56,85
07/08/2016 16:56:49,57,85
07/08/2016 16:56:49,64,85
07/08/2016 16:56:49,65,85
07/08/2016 16:56:49,67,85
07/08/2016 16:56:49,68,85
07/08/2016 16:56:49,72,85
07/08/2016 16:56:50,74,85
07/08/2016 16:56:50,73,85
07/08/2016 16:56:50,71,85
07/08/2016 16:56:50,70,85
07/08/2016 16:56:50,67,85
07/08/2016 16:56:50,64,85
07/08/2016 16:56:50,63,85
07/08/2016 16:56:51,64,85
07/08/2016 16:56:51,65,85
07/08/2016 16:57:00,65,84
07/08/2016 16:57:00,65,83
07/08/2016 16:57:00,65,82
07/08/2016 16:57:00,65,81
07/08/2016 16:57:00,65,80
07/08/2016 16:57:00,65,79
07/08/2016 16:57:00,65,78
07/08/2016 16:57:00,65,77
07/08/2016 16:57:01,65,76
07/08/2016 16:57:01,65,75
07/08/2016 16:57:01,65,74
07/08/2016 16:57:02,65,73
07/08/2016 16:57:02,65,72
07/08/2016 16:57:02,65,71
07/08/2016 16:57:02,65,70
07/08/2016 16:57:02,65,69
07/08/2016 16:57:03,65,68
07/08/2016 16:57:03,65,62
07/08/2016 16:57:03,65,57
07/08/2016 16:57:03,65,54
07/08/2016 16:57:03,65,53
07/08/2016 16:57:03,65,28
07/08/2016 16:57:03,65,23
07/08/2016 16:57:03,65,22
07/08/2016 16:57:03,65,7
07/08/2016 16:57:04,65,1
07/08/2016 16:57:04,65,0
07/08/2016 16:57:04,65,1
07/08/2016 16:57:04,65,15
07/08/2016 16:57:04,65,25
07/08/2016 16:57:04,65,27
07/08/2016 16:57:05,65,28
07/08/2016 16:57:05,65,30
07/08/2016 16:57:05,65,31
07/08/2016 16:57:05,65,32
07/08/2016 16:57:05,65,33
07/08/2016 16:57:05,65,34
07/08/2016 16:57:05,65,43
07/08/2016 16:57:05,65,47
07/08/2016 16:57:06,65,48
07/08/2016 16:57:06,65,49
07/08/2016 16:57:06,65,50
07/08/2016 16:57:06,65,51
07/08/2016 16:57:06,65,52
07/08/2016 16:57:06,65,53
07/08/2016 16:57:06,65,54
07/08/2016 16:57:06,65,55
07/08/2016 16:57:06,65,56
07/08/2016 16:57:07,65,57
07/08/2016 16:57:07,65,58
07/08/2016 16:57:07,65,59
07/08/2016 16:57:07,65,60
07/08/2016 16:57:07,65,61
07/08/2016 16:57:07,65,62
07/08/2016 16:57:07,65,64
07/08/2016 16:57:08,65,65
07/08/2016 16:57:08,65,66
07/08/2016 16:57:08,65,67
07/08/2016 16:57:08,65,68
07/08/2016 16:57:08,65,69
07/08/2016 16:57:08,65,70
07/08/2016 16:57:09,65,71
07/08/2016 16:57:09,65,72
07/08/2016 16:57:09,65,73
07/08/2016 16:57:09,65,74
07/08/2016 16:57:09,65,75
07/08/2016 16:57:09,65,76
07/08/2016 16:57:09,65,77
07/08/2016 16:57:10,65,78
07/08/2016 16:57:10,65,79
07/08/2016 16:57:10,65,80
07/08/2016 16:57:10,65,81
07/08/2016 16:57:10,65,84
07/08/2016 16:57:11,65,85
07/08/2016 16:57:11,65,84
07/08/2016 16:57:12,65,83
07/08/2016 16:57:12,65,82
07/08/2016 16:57:12,65,81
07/08/2016 16:57:13,65,80
07/08/2016 16:57:13,65,79
07/08/2016 16:57:14,65,78
07/08/2016 16:57:46,65,79
07/08/2016 16:57:46,65,80
07/08/2016 16:57:47,65,81
07/08/2016 16:57:47,65,82
07/08/2016 16:57:47,65,83
07/08/2016 16:57:47,65,84
07/08/2016 16:57:47,65,85
07/08/2016 16:57:55,65,84
07/08/2016 16:57:56,65,83
07/08/2016 16:57:56,65,82
07/08/2016 16:57:56,65,81
07/08/2016 16:57:56,65,80
07/08/2016 16:57:56,65,79
07/08/2016 16:57:56,65,78
07/08/2016 16:57:57,65,77
