07/26/2016 13:57:20,RFD,1:18:50,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:37,RFD,1:19:7,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:40,RFD,1:19:10,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:43,RFD,1:19:13,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:46,RFD,1:19:16,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:49,RFD,1:19:19,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:52,RFD,1:19:22,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:55,RFD,1:19:25,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:57:58,RFD,1:19:28,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:58:01,RFD,1:19:31,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
