07/26/2016 13:12:41,RFD,0:34:11,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:12:44,RFD,0:34:14,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:12:47,RFD,0:34:17,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:13:01,RFD,0:34:31,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:13:04,RFD,0:34:34,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:13:10,RFD,0:34:40,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:13:13,RFD,0:34:43,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:44,RFD,0:40:14,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:47,RFD,0:40:17,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:50,RFD,0:40:20,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:53,RFD,0:40:23,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:56,RFD,0:40:26,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:18:59,RFD,0:40:29,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:19:02,RFD,0:40:32,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:19:05,RFD,0:40:35,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:19:08,RFD,0:40:38,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
