07/25/2016 14:02:13,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:14,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:15,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:16,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:17,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:18,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:18,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:19,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:20,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:21,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:22,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:22,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:23,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:24,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:25,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:26,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:27,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:27,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:28,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:29,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:30,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:31,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:32,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:33,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:33,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:34,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:35,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:36,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:37,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:38,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:38,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:39,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:40,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:41,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:42,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:43,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:43,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:44,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:45,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:46,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
07/25/2016 14:02:47,Iridium,18:58:58,44.97575,-93.2318167,931.036745403,124.98386021,29.1734439375,0.0287865960651
