07/26/2016 13:10:24,RFD,0:31:54,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:38,RFD,0:32:8,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:41,RFD,0:32:11,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:44,RFD,0:32:14,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:47,RFD,0:32:17,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:50,RFD,0:32:20,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:53,RFD,0:32:23,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:10:59,RFD,0:32:29,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:02,RFD,0:32:32,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:11,RFD,0:32:41,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:14,RFD,0:32:44,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:17,RFD,0:32:47,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:20,RFD,0:32:50,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:23,RFD,0:32:53,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:26,RFD,0:32:56,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:29,RFD,0:32:59,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:32,RFD,0:33:2,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:35,RFD,0:33:5,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:48,RFD,0:33:18,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
07/26/2016 13:11:51,RFD,0:33:21,0.0,0.0,0.0,116.601533176,-0.00143465356255,10261.7967765
